poi_id,closest_node_id,closest_node_distance,connected_node_id,connected_node_distance,fiber_path,upstream_node_id,upstream_node_distance
292f0d20-f275-44f5-a40f-cf0e80c3a067,541c5949-ab47-4a42-83df-2f5653718d5a,4614.189,541c5949-ab47-4a42-83df-2f5653718d5a,5175.057999999999,"['541c5949-ab47-4a42-83df-2f5653718d5a', 'ba2f6994-38f1-4619-a7ee-4c6569749c21', '0b373675-de87-476b-9262-a0f7d9fe97c7', '775b863e-688e-45e8-b12e-956a3144bd35', '9197581a-d64d-40ee-964b-f6c1822fd28f']",9197581a-d64d-40ee-964b-f6c1822fd28f,190.141
304e1e26-439a-45fb-8837-9a38fdc6ec41,926790f6-1345-4cab-92eb-0d28185e2d54,862.034,926790f6-1345-4cab-92eb-0d28185e2d54,862.034,['926790f6-1345-4cab-92eb-0d28185e2d54'],926790f6-1345-4cab-92eb-0d28185e2d54,862.034
f01b7a6c-8d4e-4a7c-89f8-ef79eff4aab5,b7e56176-ea86-45a8-b494-4a9cefb4a75b,2110.352,b7e56176-ea86-45a8-b494-4a9cefb4a75b,2110.352,['b7e56176-ea86-45a8-b494-4a9cefb4a75b'],b7e56176-ea86-45a8-b494-4a9cefb4a75b,2110.352
40a28229-3dbf-4f08-a516-3f46680a2e55,99fbad83-671b-47b4-9241-af3aa1e160ce,3574.202,99fbad83-671b-47b4-9241-af3aa1e160ce,3574.202,['99fbad83-671b-47b4-9241-af3aa1e160ce'],99fbad83-671b-47b4-9241-af3aa1e160ce,3574.202
1e1ce347-2c9a-42a9-8cad-29811f0a9f8e,f1258afa-9fe6-46f8-89a4-75826b810986,4224.423,99fbad83-671b-47b4-9241-af3aa1e160ce,5294.498,"['99fbad83-671b-47b4-9241-af3aa1e160ce', '8212c26b-ccf0-4c70-8c8b-0bd759f2cbff', '1f8a8a01-714b-40f2-b55d-fbcb916dd75f', 'ef55a242-71c2-4895-9d7f-7cc87011cc24']",ef55a242-71c2-4895-9d7f-7cc87011cc24,726.652
8d7cbf69-616c-435f-a1bf-b46db1f2b1a2,6551b0b5-d6b9-4172-8b26-7bdabb4479d2,2132.743,6551b0b5-d6b9-4172-8b26-7bdabb4479d2,2914.7180000000003,"['6551b0b5-d6b9-4172-8b26-7bdabb4479d2', '80995085-677e-40c5-a7eb-3e6be9c04193', '9dc15aa9-7e95-4b6f-ac9e-1b891c458ea5']",9dc15aa9-7e95-4b6f-ac9e-1b891c458ea5,315.774
1f8a8a01-714b-40f2-b55d-fbcb916dd75f,99fbad83-671b-47b4-9241-af3aa1e160ce,1929.86,99fbad83-671b-47b4-9241-af3aa1e160ce,2266.464,"['99fbad83-671b-47b4-9241-af3aa1e160ce', '8212c26b-ccf0-4c70-8c8b-0bd759f2cbff']",8212c26b-ccf0-4c70-8c8b-0bd759f2cbff,1644.928
563a183d-5d94-4e7f-810c-b5bf6d28a766,a6463bd7-3a3e-419a-9cf5-5de7f4d23110,526.317,a6463bd7-3a3e-419a-9cf5-5de7f4d23110,526.317,['a6463bd7-3a3e-419a-9cf5-5de7f4d23110'],a6463bd7-3a3e-419a-9cf5-5de7f4d23110,526.317
249cd328-89bc-4d29-a98f-1c733aae4201,de75c87b-2676-47be-8454-4c44c4e6f644,982.106,de75c87b-2676-47be-8454-4c44c4e6f644,982.106,['de75c87b-2676-47be-8454-4c44c4e6f644'],de75c87b-2676-47be-8454-4c44c4e6f644,982.106
bbd7b668-8b8e-4b87-ac89-64a54c379f53,0430c874-2cc1-4b96-858f-07bddf5de495,606.381,0430c874-2cc1-4b96-858f-07bddf5de495,606.381,['0430c874-2cc1-4b96-858f-07bddf5de495'],0430c874-2cc1-4b96-858f-07bddf5de495,606.381
d37197f2-d992-4674-a45f-4edfec32eb68,f4723800-dc71-4c6e-a2c3-31a8ad7b31e0,4103.262,99fbad83-671b-47b4-9241-af3aa1e160ce,10761.831999999999,"['99fbad83-671b-47b4-9241-af3aa1e160ce', '8212c26b-ccf0-4c70-8c8b-0bd759f2cbff', '1f8a8a01-714b-40f2-b55d-fbcb916dd75f', 'ef55a242-71c2-4895-9d7f-7cc87011cc24', '1e1ce347-2c9a-42a9-8cad-29811f0a9f8e', '5529ea39-d40f-4c80-a308-07fe2fb85cfa', 'e34166df-938f-4a6a-8297-8e62472c190a']",e34166df-938f-4a6a-8297-8e62472c190a,2148.231
5a88dfd9-2448-4643-8446-ec81f79f236e,3555590c-de40-4e86-93df-8524dbc6c4c7,2512.513,541c5949-ab47-4a42-83df-2f5653718d5a,4860.321,"['541c5949-ab47-4a42-83df-2f5653718d5a', 'ba2f6994-38f1-4619-a7ee-4c6569749c21', '955bca73-4483-45af-ae38-adddd0751bf7']",955bca73-4483-45af-ae38-adddd0751bf7,1761.412
19e7719f-cf3d-456a-9aac-b00ec55013e1,c43ce78b-33f7-45b5-8763-ae7bca7fb995,1861.367,c43ce78b-33f7-45b5-8763-ae7bca7fb995,1861.367,['c43ce78b-33f7-45b5-8763-ae7bca7fb995'],c43ce78b-33f7-45b5-8763-ae7bca7fb995,1861.367
316677be-d43e-4119-ac88-7b54e561fb17,541c5949-ab47-4a42-83df-2f5653718d5a,743.332,541c5949-ab47-4a42-83df-2f5653718d5a,743.332,['541c5949-ab47-4a42-83df-2f5653718d5a'],541c5949-ab47-4a42-83df-2f5653718d5a,743.332
1332292e-3d0f-4aa3-bf72-1a22752dea15,85067d35-81fe-46d3-8b79-0ccc42eca89a,4228.671,b7e56176-ea86-45a8-b494-4a9cefb4a75b,5425.581,"['b7e56176-ea86-45a8-b494-4a9cefb4a75b', '7e46c9a8-b75f-4513-8418-4fb058a32b0f', 'c961624c-546e-4375-8360-6d75bc188022']",c961624c-546e-4375-8360-6d75bc188022,473.545
ef55a242-71c2-4895-9d7f-7cc87011cc24,99fbad83-671b-47b4-9241-af3aa1e160ce,4221.742,99fbad83-671b-47b4-9241-af3aa1e160ce,4567.846,"['99fbad83-671b-47b4-9241-af3aa1e160ce', '8212c26b-ccf0-4c70-8c8b-0bd759f2cbff', '1f8a8a01-714b-40f2-b55d-fbcb916dd75f']",1f8a8a01-714b-40f2-b55d-fbcb916dd75f,2301.382
8c0900aa-9916-48a2-81a7-783bb859d57c,e13a657c-edf0-4013-92db-6c70136e3ac9,279.116,e13a657c-edf0-4013-92db-6c70136e3ac9,279.116,['e13a657c-edf0-4013-92db-6c70136e3ac9'],e13a657c-edf0-4013-92db-6c70136e3ac9,279.116
9c0cf673-558f-47f4-b008-68872ebfd0a1,0430c874-2cc1-4b96-858f-07bddf5de495,2567.838,0430c874-2cc1-4b96-858f-07bddf5de495,2770.575,"['0430c874-2cc1-4b96-858f-07bddf5de495', 'bbd7b668-8b8e-4b87-ac89-64a54c379f53', '8955c08a-d3a8-4dd0-872a-09489285a97a']",8955c08a-d3a8-4dd0-872a-09489285a97a,2009.449
775b863e-688e-45e8-b12e-956a3144bd35,541c5949-ab47-4a42-83df-2f5653718d5a,4203.532,541c5949-ab47-4a42-83df-2f5653718d5a,4653.897,"['541c5949-ab47-4a42-83df-2f5653718d5a', 'ba2f6994-38f1-4619-a7ee-4c6569749c21', '0b373675-de87-476b-9262-a0f7d9fe97c7']",0b373675-de87-476b-9262-a0f7d9fe97c7,1577.483
a11c1795-c1ad-4000-8ddf-23879414c25d,e13a657c-edf0-4013-92db-6c70136e3ac9,1287.534,e13a657c-edf0-4013-92db-6c70136e3ac9,1287.534,['e13a657c-edf0-4013-92db-6c70136e3ac9'],e13a657c-edf0-4013-92db-6c70136e3ac9,1287.534
d4e50261-9303-4b9b-8f52-ed9d7903dd58,a6463bd7-3a3e-419a-9cf5-5de7f4d23110,1034.901,a6463bd7-3a3e-419a-9cf5-5de7f4d23110,1034.901,['a6463bd7-3a3e-419a-9cf5-5de7f4d23110'],a6463bd7-3a3e-419a-9cf5-5de7f4d23110,1034.901
96f84def-7438-4e29-b45b-3368a83544ca,4267fc81-0e9f-40ca-84c8-84529958dc22,2217.882,4267fc81-0e9f-40ca-84c8-84529958dc22,2228.933,"['4267fc81-0e9f-40ca-84c8-84529958dc22', 'a877cb39-2290-48c3-b6a6-0f4feaf0146a']",a877cb39-2290-48c3-b6a6-0f4feaf0146a,889.28
34cb2c0a-8709-4603-afe6-76f630165788,99fbad83-671b-47b4-9241-af3aa1e160ce,1451.229,99fbad83-671b-47b4-9241-af3aa1e160ce,3699.972,"['99fbad83-671b-47b4-9241-af3aa1e160ce', '8212c26b-ccf0-4c70-8c8b-0bd759f2cbff', '798ec30c-be58-4b93-9ebb-e6979cf73336', 'b32e5cdd-cc23-4748-9c61-c62201237bf6', '867858ee-0194-44a4-9131-e0521a37c6e6']",867858ee-0194-44a4-9131-e0521a37c6e6,417.293
f5d03633-ba23-4de9-80ea-e5ae1b82acfa,4c378326-6260-476a-bf24-8862b7ada7e0,1610.811,a6463bd7-3a3e-419a-9cf5-5de7f4d23110,3275.601,"['a6463bd7-3a3e-419a-9cf5-5de7f4d23110', 'd4e50261-9303-4b9b-8f52-ed9d7903dd58', 'cda6e0d7-8641-4943-94e7-997c3a504b43']",cda6e0d7-8641-4943-94e7-997c3a504b43,827.351
8955c08a-d3a8-4dd0-872a-09489285a97a,0430c874-2cc1-4b96-858f-07bddf5de495,760.259,0430c874-2cc1-4b96-858f-07bddf5de495,761.126,"['0430c874-2cc1-4b96-858f-07bddf5de495', 'bbd7b668-8b8e-4b87-ac89-64a54c379f53']",bbd7b668-8b8e-4b87-ac89-64a54c379f53,154.745
7e46c9a8-b75f-4513-8418-4fb058a32b0f,b7e56176-ea86-45a8-b494-4a9cefb4a75b,3531.355,b7e56176-ea86-45a8-b494-4a9cefb4a75b,3531.355,['b7e56176-ea86-45a8-b494-4a9cefb4a75b'],b7e56176-ea86-45a8-b494-4a9cefb4a75b,3531.355
04da0ba1-3b87-4a8e-bb66-72ac9a19f1cd,f1258afa-9fe6-46f8-89a4-75826b810986,2087.119,f1258afa-9fe6-46f8-89a4-75826b810986,2087.119,['f1258afa-9fe6-46f8-89a4-75826b810986'],f1258afa-9fe6-46f8-89a4-75826b810986,2087.119
be8f9691-55af-4940-97d8-10d548687c18,f3a93c78-b5be-4486-882f-d2b2f50e6f21,508.312,f3a93c78-b5be-4486-882f-d2b2f50e6f21,508.312,['f3a93c78-b5be-4486-882f-d2b2f50e6f21'],f3a93c78-b5be-4486-882f-d2b2f50e6f21,508.312
2e783986-86c8-40c6-905c-837d9112f4f7,4c378326-6260-476a-bf24-8862b7ada7e0,1894.981,de75c87b-2676-47be-8454-4c44c4e6f644,3857.96,"['de75c87b-2676-47be-8454-4c44c4e6f644', '249cd328-89bc-4d29-a98f-1c733aae4201', 'f9394e7c-c097-4bd1-98c1-c36ab13dde8e']",f9394e7c-c097-4bd1-98c1-c36ab13dde8e,1448.459
867858ee-0194-44a4-9131-e0521a37c6e6,e13a657c-edf0-4013-92db-6c70136e3ac9,1315.776,99fbad83-671b-47b4-9241-af3aa1e160ce,3282.679,"['99fbad83-671b-47b4-9241-af3aa1e160ce', '8212c26b-ccf0-4c70-8c8b-0bd759f2cbff', '798ec30c-be58-4b93-9ebb-e6979cf73336', 'b32e5cdd-cc23-4748-9c61-c62201237bf6']",b32e5cdd-cc23-4748-9c61-c62201237bf6,1117.439
f8e815fd-fcbe-4607-9ae0-f5fa0d56c8d8,541c5949-ab47-4a42-83df-2f5653718d5a,2409.551,541c5949-ab47-4a42-83df-2f5653718d5a,4791.562,"['541c5949-ab47-4a42-83df-2f5653718d5a', 'ba2f6994-38f1-4619-a7ee-4c6569749c21', '0b373675-de87-476b-9262-a0f7d9fe97c7']",0b373675-de87-476b-9262-a0f7d9fe97c7,1715.148
3c1b571e-ab30-4c81-832d-51bdfef51bba,c530d19a-1e10-4efb-83b3-69dd6d8dca30,888.23,c530d19a-1e10-4efb-83b3-69dd6d8dca30,888.23,['c530d19a-1e10-4efb-83b3-69dd6d8dca30'],c530d19a-1e10-4efb-83b3-69dd6d8dca30,888.23
20de2790-fc66-422b-a12f-6a5f65c00470,926790f6-1345-4cab-92eb-0d28185e2d54,441.601,926790f6-1345-4cab-92eb-0d28185e2d54,441.601,['926790f6-1345-4cab-92eb-0d28185e2d54'],926790f6-1345-4cab-92eb-0d28185e2d54,441.601
ae0ccc6e-5f91-4a58-a60b-68e8ebcdc797,4c378326-6260-476a-bf24-8862b7ada7e0,1615.404,a6463bd7-3a3e-419a-9cf5-5de7f4d23110,4287.024,"['a6463bd7-3a3e-419a-9cf5-5de7f4d23110', 'd4e50261-9303-4b9b-8f52-ed9d7903dd58', 'cda6e0d7-8641-4943-94e7-997c3a504b43', 'f5d03633-ba23-4de9-80ea-e5ae1b82acfa']",f5d03633-ba23-4de9-80ea-e5ae1b82acfa,1011.423
74529871-b1ea-4c57-8874-709bf7554e64,546946f0-9fba-4ff1-ab05-c8cc691651d6,1849.271,546946f0-9fba-4ff1-ab05-c8cc691651d6,1849.271,['546946f0-9fba-4ff1-ab05-c8cc691651d6'],546946f0-9fba-4ff1-ab05-c8cc691651d6,1849.271
ef6eb534-04e9-4265-bc5b-1543f3452634,f1258afa-9fe6-46f8-89a4-75826b810986,3012.572,f1258afa-9fe6-46f8-89a4-75826b810986,3284.3590000000004,"['f1258afa-9fe6-46f8-89a4-75826b810986', '04da0ba1-3b87-4a8e-bb66-72ac9a19f1cd']",04da0ba1-3b87-4a8e-bb66-72ac9a19f1cd,1197.24
c961624c-546e-4375-8360-6d75bc188022,85067d35-81fe-46d3-8b79-0ccc42eca89a,4591.635,b7e56176-ea86-45a8-b494-4a9cefb4a75b,4952.036,"['b7e56176-ea86-45a8-b494-4a9cefb4a75b', '7e46c9a8-b75f-4513-8418-4fb058a32b0f']",7e46c9a8-b75f-4513-8418-4fb058a32b0f,1420.681
4c67727a-4af9-46ef-a98d-5ce5f843163d,b6944aba-e776-4933-b1e1-73581c3699ac,2783.425,ff8e3dfc-15b8-44e4-b972-8fd7bf356f8d,4538.967,"['ff8e3dfc-15b8-44e4-b972-8fd7bf356f8d', 'd3a1fe88-51a0-4558-a376-5c614106e50b', '9b09549f-3f66-4a26-beda-db793cd49363', 'f4757abf-5db7-4f0e-a7cc-0c437012a72e', '019d2f45-228e-4943-b302-1af7cb2ae820']",019d2f45-228e-4943-b302-1af7cb2ae820,964.758
8212c26b-ccf0-4c70-8c8b-0bd759f2cbff,99fbad83-671b-47b4-9241-af3aa1e160ce,621.536,99fbad83-671b-47b4-9241-af3aa1e160ce,621.536,['99fbad83-671b-47b4-9241-af3aa1e160ce'],99fbad83-671b-47b4-9241-af3aa1e160ce,621.536
a877cb39-2290-48c3-b6a6-0f4feaf0146a,4267fc81-0e9f-40ca-84c8-84529958dc22,1339.653,4267fc81-0e9f-40ca-84c8-84529958dc22,1339.653,['4267fc81-0e9f-40ca-84c8-84529958dc22'],4267fc81-0e9f-40ca-84c8-84529958dc22,1339.653
79f29263-c10b-4508-bd87-ad42c04be0d4,3555590c-de40-4e86-93df-8524dbc6c4c7,2057.248,3555590c-de40-4e86-93df-8524dbc6c4c7,2057.248,['3555590c-de40-4e86-93df-8524dbc6c4c7'],3555590c-de40-4e86-93df-8524dbc6c4c7,2057.248
9dc15aa9-7e95-4b6f-ac9e-1b891c458ea5,6551b0b5-d6b9-4172-8b26-7bdabb4479d2,2166.138,6551b0b5-d6b9-4172-8b26-7bdabb4479d2,2598.9440000000004,"['6551b0b5-d6b9-4172-8b26-7bdabb4479d2', '80995085-677e-40c5-a7eb-3e6be9c04193']",80995085-677e-40c5-a7eb-3e6be9c04193,1295.65
cda6e0d7-8641-4943-94e7-997c3a504b43,a6463bd7-3a3e-419a-9cf5-5de7f4d23110,1799.411,a6463bd7-3a3e-419a-9cf5-5de7f4d23110,2448.25,"['a6463bd7-3a3e-419a-9cf5-5de7f4d23110', 'd4e50261-9303-4b9b-8f52-ed9d7903dd58']",d4e50261-9303-4b9b-8f52-ed9d7903dd58,1413.349
019d2f45-228e-4943-b302-1af7cb2ae820,ff8e3dfc-15b8-44e4-b972-8fd7bf356f8d,3083.799,ff8e3dfc-15b8-44e4-b972-8fd7bf356f8d,3574.209,"['ff8e3dfc-15b8-44e4-b972-8fd7bf356f8d', 'd3a1fe88-51a0-4558-a376-5c614106e50b', '9b09549f-3f66-4a26-beda-db793cd49363', 'f4757abf-5db7-4f0e-a7cc-0c437012a72e']",f4757abf-5db7-4f0e-a7cc-0c437012a72e,2005.803
dd214ea7-eb13-4400-907b-b4f9c320b1ae,c530d19a-1e10-4efb-83b3-69dd6d8dca30,1017.962,c530d19a-1e10-4efb-83b3-69dd6d8dca30,1017.962,['c530d19a-1e10-4efb-83b3-69dd6d8dca30'],c530d19a-1e10-4efb-83b3-69dd6d8dca30,1017.962
feaecc5f-7357-48b4-9cc8-a845d67ecb4c,4c378326-6260-476a-bf24-8862b7ada7e0,1631.683,de75c87b-2676-47be-8454-4c44c4e6f644,4598.321,"['de75c87b-2676-47be-8454-4c44c4e6f644', '249cd328-89bc-4d29-a98f-1c733aae4201', 'f9394e7c-c097-4bd1-98c1-c36ab13dde8e', '2e783986-86c8-40c6-905c-837d9112f4f7']",2e783986-86c8-40c6-905c-837d9112f4f7,740.361
b32e5cdd-cc23-4748-9c61-c62201237bf6,99fbad83-671b-47b4-9241-af3aa1e160ce,1691.047,99fbad83-671b-47b4-9241-af3aa1e160ce,2165.24,"['99fbad83-671b-47b4-9241-af3aa1e160ce', '8212c26b-ccf0-4c70-8c8b-0bd759f2cbff', '798ec30c-be58-4b93-9ebb-e6979cf73336']",798ec30c-be58-4b93-9ebb-e6979cf73336,815.796
d94433a9-0da0-4fd5-af57-ddfb321fc525,c530d19a-1e10-4efb-83b3-69dd6d8dca30,3218.001,b7e56176-ea86-45a8-b494-4a9cefb4a75b,5357.148,"['b7e56176-ea86-45a8-b494-4a9cefb4a75b', 'f01b7a6c-8d4e-4a7c-89f8-ef79eff4aab5', 'c397425a-2403-401c-a663-74d40571c94a']",c397425a-2403-401c-a663-74d40571c94a,1630.901
fa2f7383-f6dd-4b0e-9db6-269f8f5d4a17,4c378326-6260-476a-bf24-8862b7ada7e0,4409.856,99fbad83-671b-47b4-9241-af3aa1e160ce,12702.854999999998,"['99fbad83-671b-47b4-9241-af3aa1e160ce', '8212c26b-ccf0-4c70-8c8b-0bd759f2cbff', '1f8a8a01-714b-40f2-b55d-fbcb916dd75f', 'ef55a242-71c2-4895-9d7f-7cc87011cc24', '1e1ce347-2c9a-42a9-8cad-29811f0a9f8e', '5529ea39-d40f-4c80-a308-07fe2fb85cfa', 'e34166df-938f-4a6a-8297-8e62472c190a', 'd37197f2-d992-4674-a45f-4edfec32eb68', '7a4e4050-b3db-43ab-b487-a7df597ea8ce']",7a4e4050-b3db-43ab-b487-a7df597ea8ce,946.938
